customer_id,event_date,event_type
CUST00314,2025-07-08,email_open
CUST00314,2025-07-09,site_visit
CUST00314,2025-07-18,email_open
CUST00315,2025-05-14,cart_abandon
CUST00315,2025-07-11,cart_add
CUST00315,2025-07-31,site_visit
CUST00315,2025-07-25,email_open
CUST00315,2025-07-04,site_visit
CUST00315,2025-07-11,cart_abandon
CUST00315,2025-05-10,site_visit
CUST00316,2025-05-26,email_open
CUST00316,2025-04-23,email_open
CUST00316,2025-04-20,cart_add
CUST00316,2025-03-09,site_visit
CUST00317,2024-12-31,site_visit
CUST00318,2025-05-29,cart_abandon
CUST00319,2025-05-18,cart_add
CUST00320,2025-02-12,site_visit
CUST00321,2025-06-14,cart_add
CUST00322,2025-02-23,site_visit
CUST00322,2025-06-13,cart_abandon
CUST00322,2025-07-15,site_visit
CUST00322,2025-07-10,site_visit
CUST00323,2025-04-11,email_open
CUST00324,2025-07-04,email_open
CUST00325,2025-07-27,cart_add
CUST00325,2025-07-23,support_ticket
CUST00325,2025-07-18,cart_abandon
CUST00325,2025-07-06,cart_add
CUST00325,2025-07-16,email_open
CUST00326,2025-07-30,cart_abandon
CUST00326,2025-06-03,cart_add
CUST00326,2025-05-31,site_visit
CUST00326,2025-05-08,site_visit
CUST00326,2025-04-27,cart_abandon
CUST00326,2025-03-24,cart_add
CUST00327,2025-05-03,cart_add
CUST00328,2025-07-22,site_visit
CUST00328,2025-02-19,review_submitted
CUST00329,2025-04-11,cart_add
CUST00330,2024-07-19,cart_add
CUST00331,2024-08-31,email_open
CUST00332,2025-07-05,review_submitted
CUST00332,2025-03-29,cart_add
CUST00332,2025-05-15,site_visit
CUST00333,2025-06-22,site_visit
CUST00334,2024-06-08,cart_abandon
CUST00335,2024-03-07,email_open
CUST00336,2024-09-16,cart_abandon
CUST00337,2025-05-23,cart_add
CUST00337,2025-07-16,email_open
CUST00337,2025-07-25,cart_add
CUST00337,2025-06-22,cart_add
CUST00337,2025-06-13,cart_abandon
CUST00337,2025-07-30,site_visit
CUST00338,2025-05-20,site_visit
CUST00338,2025-05-19,site_visit
CUST00338,2025-02-26,cart_abandon
CUST00339,2024-11-30,site_visit
CUST00339,2025-01-04,cart_add
CUST00339,2024-11-05,email_open
CUST00339,2025-03-04,cart_add
CUST00340,2025-04-28,site_visit
CUST00341,2025-05-10,site_visit
CUST00341,2024-12-12,cart_add
CUST00342,2025-02-17,site_visit
CUST00343,2025-07-20,cart_add
CUST00344,2024-11-02,cart_add
CUST00345,2024-11-10,cart_add
CUST00346,2025-06-25,cart_add
CUST00346,2025-03-04,site_visit
CUST00346,2025-07-08,site_visit
CUST00347,2025-06-08,cart_abandon
CUST00347,2025-03-29,review_submitted
CUST00348,2025-04-08,cart_add
CUST00349,2025-04-17,cart_add
CUST00350,2025-03-09,cart_abandon
CUST00350,2025-04-30,review_submitted
CUST00351,2024-12-10,cart_abandon
CUST00352,2025-05-20,site_visit
CUST00352,2025-06-06,cart_add
CUST00352,2025-07-20,site_visit
CUST00353,2025-05-02,cart_abandon
CUST00353,2025-05-06,review_submitted
CUST00354,2025-03-02,email_open
CUST00354,2024-06-25,site_visit
CUST00355,2024-06-17,site_visit
CUST00356,2025-05-03,site_visit
CUST00356,2025-03-23,cart_add
CUST00357,2024-12-13,site_visit
CUST00358,2025-05-07,site_visit
CUST00358,2025-07-04,site_visit
CUST00358,2025-05-28,cart_add
CUST00359,2025-07-25,cart_abandon
CUST00359,2025-07-08,email_open
CUST00359,2025-07-04,site_visit
CUST00359,2025-07-13,cart_add
CUST00360,2025-01-30,cart_abandon
CUST00360,2025-06-09,site_visit
CUST00360,2025-01-05,cart_add
CUST00360,2025-03-04,cart_abandon
CUST00361,2025-02-09,cart_add
CUST00362,2025-06-09,cart_abandon
CUST00363,2025-04-28,cart_abandon
CUST00363,2025-04-19,site_visit
CUST00364,2025-02-12,site_visit
CUST00364,2024-12-22,site_visit
CUST00365,2025-07-11,email_open
CUST00365,2025-07-22,cart_abandon
CUST00365,2025-07-18,site_visit
CUST00365,2025-07-12,site_visit
CUST00365,2025-07-21,cart_abandon
CUST00365,2025-07-12,site_visit
CUST00365,2025-07-30,email_open
CUST00365,2025-07-23,cart_add
CUST00365,2025-07-31,cart_add
CUST00365,2025-07-09,site_visit
CUST00366,2024-12-07,site_visit
CUST00367,2025-07-07,site_visit
CUST00367,2025-07-24,site_visit
CUST00367,2025-07-26,site_visit
CUST00367,2025-07-11,cart_add
CUST00367,2025-07-17,site_visit
CUST00368,2025-06-29,cart_abandon
CUST00368,2025-06-15,cart_add
CUST00368,2025-07-27,site_visit
CUST00368,2025-07-23,site_visit
CUST00368,2025-07-24,site_visit
CUST00369,2024-07-10,cart_abandon
CUST00370,2024-11-05,site_visit
CUST00371,2024-10-22,site_visit
CUST00372,2025-06-18,site_visit
CUST00373,2024-06-01,site_visit
CUST00374,2025-02-08,site_visit
CUST00374,2025-02-15,site_visit
CUST00375,2024-12-17,cart_abandon
CUST00376,2025-07-02,email_open
CUST00377,2025-07-05,site_visit
CUST00378,2024-12-11,cart_add
CUST00379,2025-07-04,site_visit
CUST00379,2025-07-27,cart_add
CUST00380,2024-09-11,cart_abandon
CUST00381,2025-02-22,email_open
CUST00382,2025-07-02,email_open
CUST00382,2025-05-14,site_visit
CUST00383,2025-07-09,support_ticket
CUST00384,2025-06-24,cart_abandon
CUST00384,2025-07-13,site_visit
CUST00384,2025-06-02,cart_add
CUST00384,2025-07-18,site_visit
CUST00385,2025-03-09,site_visit
CUST00386,2025-05-02,email_open
CUST00386,2025-05-03,cart_add
CUST00386,2025-07-16,cart_abandon
CUST00387,2025-03-20,site_visit
CUST00388,2024-10-18,cart_add
CUST00389,2025-04-28,site_visit
CUST00389,2025-06-13,site_visit
CUST00389,2025-04-09,cart_add
CUST00390,2025-04-20,cart_add
CUST00391,2025-07-30,cart_add
CUST00391,2025-07-28,cart_add
CUST00391,2025-07-29,site_visit
CUST00391,2025-07-28,cart_abandon
CUST00391,2025-07-31,cart_add
CUST00391,2025-07-29,site_visit
CUST00391,2025-07-25,cart_add
CUST00392,2025-07-03,site_visit
CUST00393,2025-01-13,review_submitted
CUST00394,2025-07-28,site_visit
CUST00394,2025-05-29,site_visit
CUST00394,2025-06-09,cart_abandon
CUST00394,2025-07-12,email_open
CUST00395,2025-07-06,email_open
CUST00396,2025-07-10,cart_abandon
CUST00396,2025-06-28,cart_add
CUST00396,2025-06-26,site_visit
CUST00396,2025-06-22,support_ticket
CUST00397,2025-07-27,site_visit
CUST00397,2025-06-08,email_open
CUST00397,2025-06-16,review_submitted
CUST00397,2025-06-01,cart_abandon
CUST00397,2025-07-09,site_visit
CUST00398,2024-11-13,site_visit
CUST00399,2025-06-10,cart_add
CUST00399,2025-04-21,site_visit
CUST00400,2025-06-18,site_visit
CUST00400,2025-04-24,cart_add
CUST00400,2025-04-01,cart_add
CUST00400,2025-06-27,cart_add
CUST00401,2024-04-12,cart_add
CUST00402,2025-06-10,cart_abandon
CUST00402,2025-07-14,support_ticket
CUST00402,2025-07-07,site_visit
CUST00402,2025-06-23,email_open
CUST00403,2024-11-18,site_visit
CUST00403,2025-07-07,review_submitted
CUST00403,2025-02-23,cart_add
CUST00404,2025-06-28,cart_add
CUST00405,2025-07-22,cart_add
CUST00405,2025-06-18,cart_abandon
CUST00406,2025-07-18,review_submitted
CUST00406,2025-07-03,site_visit
CUST00406,2025-06-26,review_submitted
CUST00406,2025-07-10,cart_abandon
CUST00406,2025-06-11,site_visit
CUST00407,2024-11-08,site_visit
CUST00408,2024-07-29,cart_add
CUST00409,2025-06-15,support_ticket
CUST00409,2025-06-10,site_visit
CUST00409,2025-06-22,email_open
CUST00409,2025-07-16,cart_abandon
CUST00410,2025-06-08,cart_add
CUST00411,2024-08-13,site_visit
CUST00412,2025-07-04,site_visit
CUST00412,2025-07-22,cart_abandon
CUST00412,2025-07-23,site_visit
CUST00412,2025-07-13,cart_add
CUST00413,2025-07-15,site_visit
CUST00413,2025-07-28,cart_abandon
CUST00414,2025-06-07,site_visit
CUST00414,2025-03-08,cart_add
CUST00415,2025-03-03,cart_abandon
CUST00415,2025-05-14,email_open
CUST00416,2024-12-24,site_visit
CUST00416,2025-07-26,site_visit
CUST00417,2025-05-01,site_visit
CUST00418,2025-03-22,email_open
CUST00418,2024-08-15,cart_abandon
CUST00419,2025-06-07,cart_add
CUST00419,2025-07-05,review_submitted
CUST00419,2025-06-22,support_ticket
CUST00419,2025-07-21,site_visit
CUST00419,2025-05-29,site_visit
CUST00419,2025-05-22,site_visit
CUST00420,2025-05-10,cart_add
CUST00420,2025-05-25,support_ticket
CUST00420,2025-04-07,cart_abandon
CUST00421,2025-04-15,site_visit
CUST00421,2025-06-23,site_visit
CUST00421,2025-07-29,cart_abandon
CUST00421,2025-07-11,review_submitted
CUST00421,2025-04-29,review_submitted
CUST00422,2025-06-19,review_submitted
CUST00422,2025-07-18,cart_add
CUST00422,2025-04-09,email_open
CUST00423,2024-11-17,site_visit
CUST00424,2025-04-20,site_visit
CUST00425,2025-05-19,email_open
CUST00426,2025-05-31,cart_add
CUST00427,2024-12-03,cart_add
CUST00427,2025-07-13,site_visit
CUST00428,2025-07-27,site_visit
CUST00428,2025-06-08,site_visit
CUST00428,2025-06-28,site_visit
CUST00428,2025-06-04,cart_add
CUST00428,2025-06-17,cart_abandon
CUST00429,2024-11-09,email_open
CUST00429,2025-04-29,cart_abandon
CUST00430,2024-10-18,site_visit
CUST00431,2025-03-01,site_visit
CUST00432,2025-06-26,cart_add
CUST00432,2025-06-30,cart_add
CUST00432,2025-06-25,email_open
CUST00432,2025-03-30,cart_abandon
CUST00433,2025-05-24,site_visit
CUST00433,2025-07-19,cart_abandon
CUST00433,2025-03-09,site_visit
CUST00434,2025-02-11,cart_add
CUST00435,2025-01-01,cart_add
CUST00436,2025-04-03,site_visit
CUST00436,2025-04-05,site_visit
CUST00436,2025-02-13,review_submitted
CUST00436,2025-05-31,site_visit
CUST00436,2025-02-17,site_visit
CUST00436,2025-06-19,email_open
CUST00436,2025-05-01,site_visit
CUST00436,2025-06-29,email_open
CUST00436,2025-04-19,cart_abandon
CUST00437,2025-04-18,email_open
CUST00438,2025-04-22,support_ticket
CUST00438,2025-06-27,cart_abandon
CUST00438,2025-07-10,review_submitted
CUST00438,2025-05-16,cart_abandon
CUST00439,2025-06-10,site_visit
CUST00439,2025-06-05,email_open
CUST00440,2025-06-01,email_open
CUST00441,2024-07-28,cart_abandon
CUST00442,2025-07-22,review_submitted
CUST00442,2025-07-23,cart_abandon
CUST00442,2025-07-31,site_visit
CUST00442,2025-07-27,email_open
CUST00442,2025-07-31,cart_add
CUST00442,2025-07-23,site_visit
CUST00442,2025-07-23,site_visit
CUST00442,2025-07-29,site_visit
CUST00443,2025-06-16,site_visit
CUST00443,2024-12-22,review_submitted
CUST00443,2025-05-25,site_visit
CUST00444,2024-09-19,cart_abandon
CUST00445,2025-04-18,site_visit
CUST00445,2025-06-14,cart_abandon
CUST00445,2025-07-30,email_open
CUST00445,2025-05-28,cart_add
CUST00446,2025-07-28,review_submitted
CUST00446,2025-07-10,site_visit
CUST00446,2025-07-19,cart_add
CUST00446,2025-07-18,cart_abandon
CUST00446,2025-07-23,site_visit
CUST00446,2025-07-09,review_submitted
CUST00447,2025-07-25,email_open
CUST00447,2025-07-30,site_visit
CUST00447,2025-07-30,cart_abandon
CUST00447,2025-07-26,site_visit
CUST00447,2025-07-30,email_open
CUST00447,2025-07-24,cart_add
CUST00447,2025-07-22,email_open
CUST00447,2025-07-30,site_visit
CUST00447,2025-07-28,review_submitted
CUST00448,2025-04-23,cart_abandon
CUST00449,2024-12-29,site_visit
CUST00450,2024-07-21,cart_add
CUST00451,2025-07-08,cart_abandon
CUST00451,2025-05-28,support_ticket
CUST00452,2025-02-23,cart_abandon
CUST00453,2024-12-24,site_visit
CUST00454,2025-07-22,cart_abandon
CUST00454,2025-07-31,site_visit
CUST00454,2025-06-30,cart_abandon
CUST00454,2025-06-21,site_visit
CUST00455,2024-10-25,cart_add
CUST00456,2025-06-26,review_submitted
CUST00457,2024-03-30,cart_add
CUST00457,2024-03-19,site_visit
CUST00458,2025-02-17,site_visit
CUST00458,2025-07-07,cart_abandon
CUST00458,2025-07-19,email_open
CUST00459,2024-08-03,site_visit
CUST00460,2024-10-06,site_visit
CUST00461,2024-08-12,cart_add
CUST00462,2025-07-09,email_open
CUST00462,2025-05-21,site_visit
CUST00462,2025-01-26,site_visit
CUST00463,2025-03-28,site_visit
CUST00463,2025-05-18,site_visit
CUST00464,2025-05-16,site_visit
CUST00465,2025-07-17,review_submitted
CUST00465,2025-07-27,cart_add
CUST00466,2024-10-12,site_visit
CUST00467,2025-02-10,cart_add
CUST00468,2025-05-29,cart_abandon
CUST00468,2025-05-29,email_open
CUST00468,2025-07-13,site_visit
CUST00468,2025-06-10,cart_add
CUST00468,2025-05-28,site_visit
CUST00469,2024-08-05,cart_abandon
CUST00470,2025-07-19,cart_add
CUST00470,2025-07-17,cart_abandon
CUST00470,2025-07-23,cart_abandon
CUST00470,2025-07-15,cart_add
CUST00470,2025-07-17,cart_add
CUST00470,2025-07-17,cart_add
CUST00470,2025-07-30,email_open
CUST00471,2025-04-01,cart_add
CUST00472,2025-07-28,site_visit
CUST00472,2025-07-16,site_visit
CUST00472,2025-07-13,cart_add
CUST00472,2025-07-18,site_visit
CUST00472,2025-07-26,cart_abandon
CUST00472,2025-07-29,cart_abandon
CUST00472,2025-07-18,cart_add
CUST00472,2025-07-20,site_visit
CUST00473,2024-06-14,site_visit
CUST00474,2025-06-08,site_visit
CUST00474,2025-07-03,site_visit
CUST00475,2025-04-23,site_visit
CUST00475,2025-06-28,site_visit
CUST00476,2025-07-28,site_visit
CUST00476,2025-07-26,site_visit
CUST00476,2025-07-30,cart_add
CUST00476,2025-07-27,site_visit
CUST00476,2025-07-26,site_visit
CUST00476,2025-07-28,email_open
CUST00476,2025-07-31,review_submitted
CUST00477,2025-03-31,cart_abandon
CUST00478,2025-05-17,cart_abandon
CUST00478,2025-06-23,site_visit
CUST00479,2025-07-21,cart_add
CUST00479,2025-07-20,site_visit
CUST00479,2025-07-12,site_visit
CUST00479,2025-07-14,site_visit
CUST00479,2025-07-25,review_submitted
CUST00479,2025-07-15,email_open
CUST00479,2025-07-21,email_open
CUST00479,2025-07-23,cart_add
CUST00479,2025-07-22,email_open
CUST00479,2025-07-23,site_visit
CUST00480,2025-02-07,site_visit
CUST00480,2025-03-30,cart_add
CUST00481,2025-01-26,cart_add
CUST00482,2025-04-25,site_visit
CUST00483,2025-04-27,email_open
CUST00484,2025-01-30,site_visit
CUST00484,2025-01-18,site_visit
CUST00485,2025-04-11,cart_add
CUST00486,2025-06-12,site_visit
CUST00486,2025-06-07,cart_abandon
CUST00486,2025-07-16,cart_add
CUST00486,2025-06-18,cart_add
CUST00486,2025-07-20,cart_abandon
CUST00486,2025-06-25,site_visit
CUST00486,2025-06-17,cart_add
CUST00486,2025-06-17,site_visit
CUST00486,2025-06-25,cart_add
CUST00487,2025-02-23,site_visit
CUST00488,2025-01-17,cart_abandon
CUST00489,2025-07-20,cart_add
CUST00489,2025-07-27,site_visit
CUST00489,2025-07-23,email_open
CUST00489,2025-07-21,cart_abandon
CUST00489,2025-07-03,site_visit
CUST00489,2025-07-01,cart_add
CUST00489,2025-07-29,review_submitted
CUST00489,2025-07-24,cart_abandon
CUST00489,2025-07-10,cart_add
CUST00489,2025-07-24,site_visit
CUST00489,2025-07-08,email_open
CUST00490,2025-06-22,cart_add
CUST00490,2025-06-19,site_visit
CUST00490,2025-06-10,site_visit
CUST00490,2025-07-12,site_visit
CUST00490,2025-07-27,site_visit
CUST00491,2025-03-24,site_visit
CUST00492,2025-01-28,email_open
CUST00492,2025-06-22,review_submitted
CUST00492,2024-12-25,site_visit
CUST00492,2025-06-08,site_visit
CUST00493,2025-07-24,site_visit
CUST00494,2024-06-29,site_visit
CUST00495,2025-05-20,review_submitted
CUST00495,2025-03-08,cart_add
CUST00496,2025-06-07,site_visit
CUST00497,2025-02-22,cart_add
CUST00497,2025-03-27,site_visit
CUST00497,2025-03-21,cart_add
CUST00498,2025-07-26,support_ticket
CUST00499,2025-07-31,site_visit
CUST00499,2025-07-26,cart_abandon
CUST00499,2025-07-17,site_visit
CUST00499,2025-07-17,cart_add
CUST00499,2025-07-23,site_visit
CUST00499,2025-07-27,site_visit
CUST00499,2025-07-25,site_visit
CUST00499,2025-07-16,site_visit
CUST00500,2025-07-25,site_visit
CUST00500,2025-07-26,cart_abandon
CUST00500,2025-07-26,site_visit
CUST00500,2025-07-28,cart_abandon
CUST00500,2025-07-26,site_visit
CUST00500,2025-07-23,cart_abandon
CUST00500,2025-07-22,site_visit
CUST00501,2025-02-09,cart_add
CUST00501,2025-07-19,site_visit
CUST00502,2025-02-22,site_visit
CUST00502,2025-07-01,site_visit
CUST00502,2025-01-04,site_visit
CUST00503,2025-06-14,site_visit
CUST00504,2025-05-30,site_visit
CUST00504,2025-06-27,cart_add
CUST00504,2025-04-21,site_visit
CUST00504,2025-07-12,email_open
CUST00504,2025-05-22,review_submitted
CUST00505,2025-04-04,cart_abandon
CUST00505,2025-05-10,site_visit
CUST00506,2025-03-01,cart_add
CUST00507,2025-06-21,site_visit
CUST00507,2025-07-01,site_visit
CUST00507,2025-06-16,review_submitted
CUST00507,2025-07-28,site_visit
CUST00507,2025-07-22,cart_add
CUST00507,2025-07-13,cart_add
CUST00507,2025-07-26,cart_add
CUST00507,2025-07-24,site_visit
CUST00507,2025-07-13,review_submitted
CUST00508,2025-05-20,site_visit
CUST00508,2025-04-29,site_visit
CUST00508,2025-05-26,site_visit
CUST00508,2025-05-23,site_visit
CUST00508,2025-07-08,cart_abandon
CUST00509,2025-07-28,review_submitted
CUST00509,2025-07-02,cart_abandon
CUST00510,2025-06-07,cart_abandon
CUST00510,2025-07-16,email_open
CUST00510,2025-04-03,site_visit
CUST00510,2025-04-11,cart_add
CUST00510,2025-02-28,cart_abandon
CUST00511,2024-12-22,review_submitted
CUST00511,2024-12-25,cart_abandon
CUST00512,2025-06-12,cart_abandon
CUST00512,2025-03-03,cart_abandon
CUST00513,2025-06-29,cart_abandon
CUST00513,2025-07-20,cart_add
CUST00513,2025-07-26,cart_abandon
CUST00513,2025-06-25,site_visit
CUST00514,2025-06-17,review_submitted
CUST00514,2025-06-18,email_open
CUST00514,2025-06-18,cart_add
CUST00515,2024-06-14,cart_abandon
CUST00516,2024-02-18,cart_abandon
CUST00517,2024-11-21,site_visit
CUST00518,2025-04-17,cart_add
CUST00518,2025-07-14,site_visit
CUST00518,2025-06-29,site_visit
CUST00518,2025-06-13,site_visit
CUST00518,2025-04-23,site_visit
CUST00519,2025-07-24,site_visit
CUST00519,2025-07-23,site_visit
CUST00519,2025-07-29,cart_add
CUST00519,2025-07-31,cart_abandon
CUST00519,2025-07-28,site_visit
CUST00519,2025-07-24,site_visit
CUST00519,2025-07-30,site_visit
CUST00519,2025-07-29,email_open
CUST00520,2024-11-11,cart_add
CUST00521,2024-12-13,site_visit
CUST00521,2025-06-11,cart_add
CUST00522,2024-11-16,email_open
CUST00523,2025-07-27,email_open
CUST00523,2025-07-27,cart_add
CUST00523,2025-07-17,site_visit
CUST00523,2025-07-22,cart_abandon
CUST00523,2025-07-27,cart_add
CUST00523,2025-07-14,site_visit
CUST00523,2025-07-23,cart_abandon
CUST00523,2025-07-28,cart_add
CUST00524,2025-05-12,site_visit
CUST00524,2025-07-27,cart_abandon
CUST00524,2025-06-27,cart_abandon
CUST00524,2025-05-13,support_ticket
CUST00525,2025-06-16,site_visit
CUST00525,2025-07-25,site_visit
CUST00525,2025-06-29,site_visit
CUST00526,2025-07-10,cart_add
CUST00527,2024-10-07,site_visit
CUST00528,2025-07-21,site_visit
CUST00529,2024-07-09,email_open
CUST00530,2025-07-11,cart_abandon
CUST00530,2025-07-05,cart_add
CUST00530,2025-05-29,site_visit
CUST00530,2025-07-02,site_visit
CUST00531,2025-04-19,review_submitted
CUST00531,2025-05-27,site_visit
CUST00531,2025-05-25,site_visit
CUST00531,2025-07-03,cart_abandon
CUST00532,2025-07-31,cart_abandon
CUST00532,2025-07-31,cart_add
CUST00532,2025-07-31,site_visit
CUST00532,2025-07-31,cart_add
CUST00532,2025-07-30,site_visit
CUST00532,2025-07-31,cart_add
CUST00532,2025-07-30,site_visit
CUST00532,2025-07-30,site_visit
CUST00532,2025-07-30,cart_add
CUST00533,2025-07-31,site_visit
CUST00533,2025-07-28,site_visit
CUST00533,2025-07-31,site_visit
CUST00533,2025-07-29,site_visit
CUST00534,2024-11-28,site_visit
CUST00534,2025-07-10,site_visit
CUST00534,2025-03-02,site_visit
CUST00535,2025-07-22,site_visit
CUST00535,2025-05-16,site_visit
CUST00535,2025-07-19,cart_add
CUST00535,2025-03-26,cart_add
CUST00535,2025-05-24,support_ticket
CUST00535,2025-06-25,site_visit
CUST00535,2025-06-03,review_submitted
CUST00535,2025-04-28,site_visit
CUST00536,2025-07-10,support_ticket
CUST00536,2025-07-07,cart_abandon
CUST00536,2025-07-06,site_visit
CUST00536,2025-07-13,cart_add
CUST00536,2025-07-15,site_visit
CUST00536,2025-07-21,cart_add
CUST00536,2025-07-12,email_open
CUST00536,2025-07-14,review_submitted
CUST00536,2025-07-14,cart_add
CUST00536,2025-07-27,cart_add
CUST00537,2025-05-25,cart_abandon
CUST00537,2025-07-24,site_visit
CUST00538,2025-05-21,cart_abandon
CUST00539,2025-04-06,support_ticket
CUST00539,2025-06-30,site_visit
CUST00540,2024-10-25,email_open
CUST00541,2025-07-13,cart_abandon
CUST00541,2025-07-12,support_ticket
CUST00541,2025-07-15,site_visit
CUST00541,2025-07-15,site_visit
CUST00541,2025-07-17,cart_abandon
CUST00542,2025-04-06,site_visit
CUST00542,2025-04-19,site_visit
CUST00543,2024-11-01,site_visit
CUST00544,2025-07-25,cart_abandon
CUST00544,2025-07-02,email_open
CUST00545,2025-05-13,site_visit
CUST00545,2025-05-04,site_visit
CUST00545,2025-05-21,cart_add
CUST00545,2025-01-17,cart_abandon
CUST00546,2025-05-09,cart_add
CUST00547,2025-06-12,site_visit
CUST00548,2025-04-08,email_open
CUST00548,2025-03-18,site_visit
CUST00548,2025-07-01,cart_add
CUST00549,2025-03-19,site_visit
CUST00549,2025-06-28,review_submitted
CUST00550,2025-05-21,support_ticket
CUST00550,2025-04-07,site_visit
CUST00550,2025-05-01,email_open
CUST00550,2025-04-15,cart_abandon
CUST00550,2025-06-17,cart_add
CUST00551,2025-07-31,cart_add
CUST00552,2025-06-10,email_open
CUST00552,2025-06-08,site_visit
CUST00552,2025-06-21,cart_add
CUST00553,2025-05-25,site_visit
CUST00554,2025-04-21,site_visit
