order_id,customer_id,order_date,product,quantity,discount_pct,revenue,is_first_order
ORD000358,CUST00244,2024-09-12,Eye Cream,2,0,52.0,True
ORD000359,CUST00244,2025-01-25,Gentle Cleanser,3,0,48.0,False
ORD000360,CUST00244,2025-05-11,Vitamin C Serum,1,10,19.8,False
ORD000361,CUST00244,2025-07-13,Face Mask Set,1,0,20.0,False
ORD000362,CUST00244,2025-07-27,Vitamin C Serum,1,0,22.0,False
ORD000363,CUST00245,2024-02-11,Gentle Cleanser,1,0,16.0,True
ORD000364,CUST00246,2025-06-21,Hydrating Moisturizer,1,15,23.8,True
ORD000365,CUST00247,2024-10-16,Face Mask Set,1,0,20.0,True
ORD000366,CUST00248,2025-07-11,Gentle Cleanser,1,0,16.0,True
ORD000367,CUST00249,2025-07-10,Vitamin C Serum,3,0,66.0,True
ORD000368,CUST00250,2025-05-12,Gentle Cleanser,1,0,16.0,True
ORD000369,CUST00250,2025-05-26,Face Mask Set,1,15,17.0,False
ORD000370,CUST00251,2024-07-23,Hydrating Moisturizer,2,0,56.0,True
ORD000371,CUST00251,2024-10-17,SPF 50 Sunscreen,1,25,18.0,False
ORD000372,CUST00252,2024-09-20,Eye Cream,1,25,19.5,True
ORD000373,CUST00252,2024-10-04,Retinol Night Cream,1,20,25.6,False
ORD000374,CUST00252,2025-01-11,SPF 50 Sunscreen,1,0,24.0,False
ORD000375,CUST00253,2025-05-13,Eye Cream,1,0,26.0,True
ORD000376,CUST00254,2024-08-03,Face Mask Set,2,0,40.0,True
ORD000377,CUST00254,2024-08-17,SPF 50 Sunscreen,2,0,48.0,False
ORD000378,CUST00254,2024-08-31,Face Mask Set,2,15,34.0,False
ORD000379,CUST00254,2024-09-15,Niacinamide Serum,1,0,19.0,False
ORD000380,CUST00255,2024-05-17,Face Mask Set,2,20,32.0,True
ORD000381,CUST00256,2024-11-28,Retinol Night Cream,2,0,64.0,True
ORD000382,CUST00257,2025-06-27,SPF 50 Sunscreen,2,20,38.4,True
ORD000383,CUST00258,2025-02-06,Niacinamide Serum,1,20,15.2,True
ORD000384,CUST00259,2024-12-04,Eye Cream,2,10,46.8,True
ORD000385,CUST00260,2024-04-03,Face Mask Set,1,0,20.0,True
ORD000386,CUST00261,2024-12-21,Face Mask Set,1,0,20.0,True
ORD000387,CUST00261,2025-01-27,SPF 50 Sunscreen,1,0,24.0,False
ORD000388,CUST00263,2024-04-27,Retinol Night Cream,3,0,96.0,True
ORD000389,CUST00264,2024-11-21,Niacinamide Serum,3,0,57.0,True
ORD000390,CUST00264,2024-12-05,Eye Cream,1,0,26.0,False
ORD000391,CUST00266,2025-03-07,Face Mask Set,2,0,40.0,True
ORD000392,CUST00266,2025-04-16,Face Mask Set,1,0,20.0,False
ORD000393,CUST00267,2025-02-06,Eye Cream,1,25,19.5,True
ORD000394,CUST00268,2025-02-11,Vitamin C Serum,3,0,66.0,True
ORD000395,CUST00268,2025-04-20,Gentle Cleanser,1,0,16.0,False
ORD000396,CUST00269,2024-09-03,Vitamin C Serum,1,0,22.0,True
ORD000397,CUST00270,2024-07-20,SPF 50 Sunscreen,1,15,20.4,True
ORD000398,CUST00270,2024-08-10,Retinol Night Cream,1,25,24.0,False
ORD000399,CUST00270,2024-08-24,Vitamin C Serum,2,0,44.0,False
ORD000400,CUST00270,2024-10-10,Eye Cream,1,0,26.0,False
ORD000401,CUST00271,2025-04-14,Gentle Cleanser,2,25,24.0,True
ORD000402,CUST00272,2025-04-18,Retinol Night Cream,1,0,32.0,True
ORD000403,CUST00272,2025-05-14,SPF 50 Sunscreen,1,0,24.0,False
ORD000404,CUST00272,2025-06-12,Vitamin C Serum,2,0,44.0,False
ORD000405,CUST00273,2025-05-22,Gentle Cleanser,1,10,14.4,True
ORD000406,CUST00273,2025-06-05,Retinol Night Cream,1,0,32.0,False
ORD000407,CUST00274,2025-06-14,Vitamin C Serum,1,0,22.0,True
ORD000408,CUST00275,2024-11-18,Gentle Cleanser,1,25,12.0,True
ORD000409,CUST00276,2024-11-16,Vitamin C Serum,2,15,37.4,True
ORD000410,CUST00277,2025-04-09,Hydrating Moisturizer,3,10,75.6,True
ORD000411,CUST00278,2025-01-05,Eye Cream,3,0,78.0,True
ORD000412,CUST00279,2025-02-09,Face Mask Set,1,0,20.0,True
ORD000413,CUST00280,2025-04-09,Hydrating Moisturizer,1,20,22.4,True
ORD000414,CUST00281,2025-06-05,Niacinamide Serum,1,25,14.25,True
ORD000415,CUST00282,2024-08-18,SPF 50 Sunscreen,1,10,21.6,True
ORD000416,CUST00283,2024-09-12,Vitamin C Serum,1,20,17.6,True
ORD000417,CUST00284,2024-03-30,Niacinamide Serum,2,0,38.0,True
ORD000418,CUST00285,2024-12-05,Gentle Cleanser,1,0,16.0,True
ORD000419,CUST00285,2024-12-19,Hydrating Moisturizer,1,0,28.0,False
ORD000420,CUST00286,2024-02-22,Eye Cream,1,0,26.0,True
ORD000421,CUST00286,2024-03-12,Gentle Cleanser,2,10,28.8,False
ORD000422,CUST00287,2024-11-06,Face Mask Set,1,10,18.0,True
ORD000423,CUST00288,2024-11-27,Gentle Cleanser,1,15,13.6,True
ORD000424,CUST00288,2024-12-14,SPF 50 Sunscreen,1,0,24.0,False
ORD000425,CUST00289,2024-07-18,Eye Cream,1,0,26.0,True
ORD000426,CUST00289,2024-09-03,Eye Cream,1,20,20.8,False
ORD000427,CUST00289,2024-10-14,Gentle Cleanser,1,0,16.0,False
ORD000428,CUST00290,2024-12-13,Retinol Night Cream,2,0,64.0,True
ORD000429,CUST00291,2024-02-19,Face Mask Set,1,0,20.0,True
ORD000430,CUST00292,2024-02-26,Face Mask Set,2,15,34.0,True
ORD000431,CUST00293,2025-04-23,Niacinamide Serum,1,0,19.0,True
ORD000432,CUST00293,2025-05-07,Niacinamide Serum,1,0,19.0,False
ORD000433,CUST00295,2024-04-18,SPF 50 Sunscreen,2,0,48.0,True
ORD000434,CUST00296,2024-11-19,Gentle Cleanser,3,0,48.0,True
ORD000435,CUST00296,2025-03-11,Hydrating Moisturizer,1,0,28.0,False
ORD000436,CUST00297,2025-03-24,Vitamin C Serum,3,25,49.5,True
ORD000437,CUST00297,2025-04-07,Retinol Night Cream,2,20,51.2,False
ORD000438,CUST00298,2024-06-11,Face Mask Set,2,0,40.0,True
ORD000439,CUST00299,2024-12-23,Hydrating Moisturizer,1,10,25.2,True
ORD000440,CUST00300,2024-03-27,SPF 50 Sunscreen,2,0,48.0,True
ORD000441,CUST00301,2024-03-06,Retinol Night Cream,1,0,32.0,True
ORD000442,CUST00301,2024-05-16,SPF 50 Sunscreen,1,0,24.0,False
ORD000443,CUST00302,2024-11-24,Niacinamide Serum,1,0,19.0,True
ORD000444,CUST00303,2024-11-24,Eye Cream,2,0,52.0,True
ORD000445,CUST00304,2024-12-28,Vitamin C Serum,2,10,39.6,True
ORD000446,CUST00305,2025-02-24,Eye Cream,3,0,78.0,True
ORD000447,CUST00305,2025-03-10,Vitamin C Serum,1,10,19.8,False
ORD000448,CUST00306,2025-07-18,Face Mask Set,1,20,16.0,True
ORD000449,CUST00307,2024-11-20,Niacinamide Serum,1,0,19.0,True
ORD000450,CUST00307,2025-01-25,Niacinamide Serum,3,0,57.0,False
ORD000451,CUST00308,2024-08-08,Retinol Night Cream,3,0,96.0,True
ORD000452,CUST00308,2024-10-07,Vitamin C Serum,3,0,66.0,False
ORD000453,CUST00309,2025-04-07,Face Mask Set,1,20,16.0,True
ORD000454,CUST00309,2025-04-29,Hydrating Moisturizer,1,0,28.0,False
ORD000455,CUST00310,2024-07-06,Hydrating Moisturizer,1,15,23.8,True
ORD000456,CUST00311,2024-10-23,Retinol Night Cream,1,15,27.2,True
ORD000457,CUST00312,2024-03-20,Gentle Cleanser,1,0,16.0,True
ORD000458,CUST00313,2024-02-19,Hydrating Moisturizer,3,10,75.6,True
ORD000459,CUST00314,2025-07-09,Eye Cream,2,20,41.6,True
ORD000460,CUST00315,2025-05-02,Vitamin C Serum,1,0,22.0,True
ORD000461,CUST00316,2025-02-04,Vitamin C Serum,1,0,22.0,True
ORD000462,CUST00317,2024-10-04,Face Mask Set,1,20,16.0,True
ORD000463,CUST00318,2024-05-16,Retinol Night Cream,1,25,24.0,True
ORD000464,CUST00319,2024-05-07,Vitamin C Serum,2,20,35.2,True
ORD000465,CUST00320,2024-06-27,SPF 50 Sunscreen,1,15,20.4,True
ORD000466,CUST00321,2024-11-29,Retinol Night Cream,1,15,27.2,True
ORD000467,CUST00322,2025-02-18,Gentle Cleanser,1,0,16.0,True
ORD000468,CUST00322,2025-03-04,Hydrating Moisturizer,2,0,56.0,False
ORD000469,CUST00322,2025-03-19,Face Mask Set,1,0,20.0,False
ORD000470,CUST00323,2025-01-11,Eye Cream,1,0,26.0,True
ORD000471,CUST00323,2025-02-01,Niacinamide Serum,1,20,15.2,False
ORD000472,CUST00324,2024-07-13,Niacinamide Serum,1,10,17.1,True
ORD000473,CUST00324,2024-08-28,Gentle Cleanser,3,0,48.0,False
ORD000474,CUST00325,2025-07-04,Gentle Cleanser,1,10,14.4,True
ORD000475,CUST00326,2025-03-04,Vitamin C Serum,2,0,44.0,True
ORD000476,CUST00326,2025-07-05,Retinol Night Cream,1,0,32.0,False
ORD000477,CUST00327,2024-11-29,Retinol Night Cream,3,10,86.4,True
ORD000478,CUST00328,2024-12-19,Gentle Cleanser,2,15,27.2,True
ORD000479,CUST00329,2024-10-09,Hydrating Moisturizer,1,0,28.0,True
ORD000480,CUST00330,2024-06-26,Gentle Cleanser,2,20,25.6,True
ORD000481,CUST00331,2024-09-02,Hydrating Moisturizer,1,0,28.0,True
ORD000482,CUST00332,2025-03-17,Gentle Cleanser,1,0,16.0,True
ORD000483,CUST00333,2024-02-12,Niacinamide Serum,3,0,57.0,True
ORD000484,CUST00333,2024-02-26,Vitamin C Serum,2,0,44.0,False
ORD000485,CUST00333,2024-06-12,Eye Cream,1,0,26.0,False
ORD000486,CUST00334,2024-04-13,Eye Cream,1,10,23.4,True
ORD000487,CUST00335,2024-02-29,Eye Cream,1,0,26.0,True
ORD000488,CUST00335,2024-03-14,Eye Cream,1,0,26.0,False
ORD000489,CUST00335,2024-07-01,Hydrating Moisturizer,1,0,28.0,False
ORD000490,CUST00335,2024-07-21,Eye Cream,1,0,26.0,False
ORD000491,CUST00336,2024-02-25,Hydrating Moisturizer,2,0,56.0,True
ORD000492,CUST00336,2024-04-08,Niacinamide Serum,1,0,19.0,False
ORD000493,CUST00336,2024-04-22,Hydrating Moisturizer,1,20,22.4,False
ORD000494,CUST00336,2024-07-16,Eye Cream,2,0,52.0,False
ORD000495,CUST00337,2025-05-12,Gentle Cleanser,1,0,16.0,True
ORD000496,CUST00338,2025-02-12,Vitamin C Serum,3,0,66.0,True
ORD000497,CUST00339,2024-11-08,Niacinamide Serum,1,10,17.1,True
ORD000498,CUST00339,2025-02-07,Vitamin C Serum,1,25,16.5,False
ORD000499,CUST00339,2025-02-26,Niacinamide Serum,2,0,38.0,False
ORD000500,CUST00341,2024-11-12,SPF 50 Sunscreen,1,20,19.2,True
ORD000501,CUST00342,2024-11-06,Vitamin C Serum,3,0,66.0,True
ORD000502,CUST00343,2024-05-19,Gentle Cleanser,1,20,12.8,True
ORD000503,CUST00344,2024-10-18,Hydrating Moisturizer,1,10,25.2,True
ORD000504,CUST00346,2024-12-23,Gentle Cleanser,2,0,32.0,True
ORD000505,CUST00346,2025-02-04,Hydrating Moisturizer,1,0,28.0,False
ORD000506,CUST00346,2025-04-04,Vitamin C Serum,1,0,22.0,False
ORD000507,CUST00347,2024-12-30,Hydrating Moisturizer,1,0,28.0,True
ORD000508,CUST00347,2025-01-13,Face Mask Set,1,0,20.0,False
ORD000509,CUST00348,2024-02-28,Gentle Cleanser,1,0,16.0,True
ORD000510,CUST00348,2024-06-13,SPF 50 Sunscreen,1,25,18.0,False
ORD000511,CUST00349,2024-09-12,Face Mask Set,1,0,20.0,True
ORD000512,CUST00349,2024-09-26,Eye Cream,1,25,19.5,False
ORD000513,CUST00349,2024-10-14,Niacinamide Serum,1,20,15.2,False
ORD000514,CUST00350,2024-12-25,Retinol Night Cream,1,10,28.8,True
ORD000515,CUST00352,2025-05-13,Vitamin C Serum,2,0,44.0,True
ORD000516,CUST00353,2025-01-10,Face Mask Set,1,25,15.0,True
ORD000517,CUST00354,2024-05-13,Retinol Night Cream,1,10,28.8,True
ORD000518,CUST00354,2024-05-27,Vitamin C Serum,1,15,18.7,False
ORD000519,CUST00354,2024-11-22,Gentle Cleanser,1,15,13.6,False
ORD000520,CUST00354,2025-02-20,Vitamin C Serum,1,0,22.0,False
ORD000521,CUST00355,2024-03-17,Eye Cream,1,25,19.5,True
ORD000522,CUST00356,2025-01-02,Gentle Cleanser,1,0,16.0,True
ORD000523,CUST00357,2024-02-18,Gentle Cleanser,1,15,13.6,True
ORD000524,CUST00357,2024-03-03,Niacinamide Serum,1,20,15.2,False
ORD000525,CUST00358,2024-12-11,Face Mask Set,2,0,40.0,True
ORD000526,CUST00359,2025-06-28,Hydrating Moisturizer,2,0,56.0,True
ORD000527,CUST00360,2024-12-06,Niacinamide Serum,2,10,34.2,True
ORD000528,CUST00360,2025-05-08,Gentle Cleanser,1,10,14.4,False
ORD000529,CUST00361,2024-09-20,SPF 50 Sunscreen,1,20,19.2,True
ORD000530,CUST00362,2025-01-02,Vitamin C Serum,1,15,18.7,True
ORD000531,CUST00363,2024-11-03,Gentle Cleanser,2,0,32.0,True
ORD000532,CUST00363,2024-12-08,Retinol Night Cream,1,15,27.2,False
ORD000533,CUST00364,2024-11-27,Niacinamide Serum,1,25,14.25,True
ORD000534,CUST00365,2025-06-26,SPF 50 Sunscreen,2,10,43.2,True
ORD000535,CUST00366,2024-09-18,Hydrating Moisturizer,3,15,71.4,True
ORD000536,CUST00366,2024-10-06,Eye Cream,2,0,52.0,False
ORD000537,CUST00366,2024-11-19,Hydrating Moisturizer,3,0,84.0,False
ORD000538,CUST00367,2025-07-08,Eye Cream,1,20,20.8,True
ORD000539,CUST00368,2025-06-09,Hydrating Moisturizer,2,0,56.0,True
ORD000540,CUST00369,2024-05-31,Eye Cream,3,0,78.0,True
ORD000541,CUST00370,2024-03-16,Eye Cream,1,0,26.0,True
ORD000542,CUST00371,2024-04-02,SPF 50 Sunscreen,1,15,20.4,True
ORD000543,CUST00372,2024-02-12,Hydrating Moisturizer,1,0,28.0,True
ORD000544,CUST00372,2024-03-01,Gentle Cleanser,3,0,48.0,False
ORD000545,CUST00373,2024-03-31,Face Mask Set,2,0,40.0,True
ORD000546,CUST00374,2025-01-30,Vitamin C Serum,2,0,44.0,True
ORD000547,CUST00374,2025-06-08,Face Mask Set,1,0,20.0,False
ORD000548,CUST00375,2024-03-16,Eye Cream,1,15,22.1,True
ORD000549,CUST00375,2024-07-06,Face Mask Set,1,0,20.0,False
ORD000550,CUST00375,2024-08-30,Retinol Night Cream,2,20,51.2,False
ORD000551,CUST00375,2024-09-13,Vitamin C Serum,1,0,22.0,False
ORD000552,CUST00377,2025-05-09,SPF 50 Sunscreen,1,0,24.0,True
ORD000553,CUST00377,2025-07-21,Eye Cream,2,0,52.0,False
ORD000554,CUST00378,2024-02-16,Eye Cream,3,25,58.5,True
ORD000555,CUST00379,2025-04-18,Eye Cream,2,0,52.0,True
ORD000556,CUST00380,2024-07-12,Vitamin C Serum,1,0,22.0,True
ORD000557,CUST00381,2024-04-12,Vitamin C Serum,1,0,22.0,True
ORD000558,CUST00382,2025-02-07,Niacinamide Serum,1,0,19.0,True
ORD000559,CUST00382,2025-02-27,Eye Cream,3,20,62.4,False
ORD000560,CUST00383,2024-12-28,Retinol Night Cream,2,0,64.0,True
ORD000561,CUST00384,2025-05-28,Retinol Night Cream,1,0,32.0,True
ORD000562,CUST00385,2025-03-01,Eye Cream,2,10,46.8,True
ORD000563,CUST00387,2024-07-15,SPF 50 Sunscreen,2,20,38.4,True
ORD000564,CUST00387,2024-10-19,SPF 50 Sunscreen,2,0,48.0,False
ORD000565,CUST00387,2024-11-07,Vitamin C Serum,1,10,19.8,False
ORD000566,CUST00388,2024-05-22,Vitamin C Serum,1,10,19.8,True
ORD000567,CUST00389,2025-03-12,Gentle Cleanser,1,0,16.0,True
ORD000568,CUST00389,2025-03-30,Face Mask Set,1,20,16.0,False
ORD000569,CUST00390,2025-04-16,Gentle Cleanser,1,10,14.4,True
ORD000570,CUST00391,2025-07-25,SPF 50 Sunscreen,2,10,43.2,True
ORD000571,CUST00392,2024-10-05,Niacinamide Serum,1,0,19.0,True
ORD000572,CUST00392,2024-10-19,Gentle Cleanser,1,0,16.0,False
ORD000573,CUST00393,2024-09-13,Face Mask Set,1,0,20.0,True
ORD000574,CUST00394,2025-03-27,Niacinamide Serum,1,0,19.0,True
ORD000575,CUST00395,2024-08-21,Gentle Cleanser,2,0,32.0,True
ORD000576,CUST00396,2025-06-22,Niacinamide Serum,2,0,38.0,True
ORD000577,CUST00397,2025-05-17,Hydrating Moisturizer,1,15,23.8,True
ORD000578,CUST00398,2024-10-16,Face Mask Set,3,10,54.0,True
ORD000579,CUST00399,2025-03-12,Hydrating Moisturizer,1,20,22.4,True
ORD000580,CUST00400,2025-03-13,Eye Cream,1,15,22.1,True
ORD000581,CUST00400,2025-06-02,Gentle Cleanser,2,25,24.0,False
ORD000582,CUST00401,2024-04-06,Gentle Cleanser,1,15,13.6,True
ORD000583,CUST00401,2024-07-02,SPF 50 Sunscreen,1,10,21.6,False
ORD000584,CUST00402,2025-06-11,Niacinamide Serum,1,10,17.1,True
ORD000585,CUST00402,2025-06-25,Gentle Cleanser,1,0,16.0,False
ORD000586,CUST00403,2024-11-14,Hydrating Moisturizer,2,0,56.0,True
ORD000587,CUST00403,2025-01-21,Hydrating Moisturizer,2,25,42.0,False
ORD000588,CUST00404,2025-04-28,Retinol Night Cream,3,0,96.0,True
ORD000589,CUST00405,2024-08-05,Niacinamide Serum,2,20,30.4,True
ORD000590,CUST00405,2024-09-02,Eye Cream,2,0,52.0,False
ORD000591,CUST00405,2025-01-27,Eye Cream,1,15,22.1,False
ORD000592,CUST00405,2025-02-10,Hydrating Moisturizer,1,0,28.0,False
ORD000593,CUST00405,2025-03-21,Hydrating Moisturizer,1,0,28.0,False
ORD000594,CUST00408,2024-02-10,Gentle Cleanser,3,0,48.0,True
ORD000595,CUST00409,2025-06-10,Niacinamide Serum,3,0,57.0,True
ORD000596,CUST00410,2024-03-28,Vitamin C Serum,1,0,22.0,True
ORD000597,CUST00411,2024-08-08,Hydrating Moisturizer,1,15,23.8,True
ORD000598,CUST00412,2025-07-01,SPF 50 Sunscreen,1,0,24.0,True
ORD000599,CUST00413,2025-07-03,Eye Cream,1,10,23.4,True
ORD000600,CUST00414,2024-12-07,Vitamin C Serum,2,10,39.6,True
ORD000601,CUST00414,2024-12-21,SPF 50 Sunscreen,2,0,48.0,False
ORD000602,CUST00415,2024-12-27,Eye Cream,2,0,52.0,True
ORD000603,CUST00416,2024-10-27,Gentle Cleanser,2,15,27.2,True
ORD000604,CUST00416,2024-11-25,Gentle Cleanser,1,0,16.0,False
ORD000605,CUST00416,2024-12-27,Retinol Night Cream,1,0,32.0,False
ORD000606,CUST00417,2024-07-20,Eye Cream,2,0,52.0,True
ORD000607,CUST00418,2024-08-11,Hydrating Moisturizer,1,0,28.0,True
ORD000608,CUST00419,2025-01-19,Vitamin C Serum,1,0,22.0,True
ORD000609,CUST00419,2025-04-12,Hydrating Moisturizer,2,0,56.0,False
ORD000610,CUST00419,2025-04-26,Gentle Cleanser,1,0,16.0,False
ORD000611,CUST00420,2025-03-14,Niacinamide Serum,2,0,38.0,True
ORD000612,CUST00422,2025-04-04,Niacinamide Serum,1,0,19.0,True
ORD000613,CUST00425,2024-03-07,Eye Cream,1,15,22.1,True
ORD000614,CUST00426,2024-11-28,Niacinamide Serum,1,25,14.25,True
ORD000615,CUST00426,2024-12-12,Face Mask Set,2,0,40.0,False
ORD000616,CUST00428,2025-06-02,Gentle Cleanser,3,0,48.0,True
ORD000617,CUST00429,2024-08-29,Niacinamide Serum,1,10,17.1,True
ORD000618,CUST00429,2024-10-09,Hydrating Moisturizer,1,0,28.0,False
ORD000619,CUST00432,2025-03-17,Eye Cream,1,0,26.0,True
ORD000620,CUST00434,2024-04-05,Retinol Night Cream,2,15,54.4,True
ORD000621,CUST00434,2024-09-26,Vitamin C Serum,2,0,44.0,False
ORD000622,CUST00434,2024-11-03,Gentle Cleanser,1,0,16.0,False
ORD000623,CUST00435,2024-03-24,Niacinamide Serum,1,0,19.0,True
ORD000624,CUST00436,2025-02-10,Niacinamide Serum,2,25,28.5,True
ORD000625,CUST00436,2025-05-27,SPF 50 Sunscreen,1,0,24.0,False
ORD000626,CUST00437,2024-03-19,Retinol Night Cream,1,10,28.8,True
ORD000627,CUST00438,2025-04-22,Vitamin C Serum,1,25,16.5,True
ORD000628,CUST00438,2025-07-11,Retinol Night Cream,2,15,54.4,False
ORD000629,CUST00439,2025-02-14,SPF 50 Sunscreen,1,15,20.4,True
ORD000630,CUST00440,2024-03-23,Hydrating Moisturizer,2,20,44.8,True
ORD000631,CUST00441,2024-03-23,Retinol Night Cream,2,0,64.0,True
ORD000632,CUST00442,2025-07-23,Eye Cream,2,10,46.8,True
ORD000633,CUST00443,2024-09-14,Niacinamide Serum,1,15,16.15,True
ORD000634,CUST00443,2025-02-08,Vitamin C Serum,2,20,35.2,False
ORD000635,CUST00444,2024-09-11,SPF 50 Sunscreen,1,0,24.0,True
ORD000636,CUST00444,2024-09-25,Niacinamide Serum,2,0,38.0,False
ORD000637,CUST00445,2025-04-16,Eye Cream,1,25,19.5,True
ORD000638,CUST00446,2025-07-02,Retinol Night Cream,1,10,28.8,True
ORD000639,CUST00447,2025-07-24,Retinol Night Cream,1,10,28.8,True
ORD000640,CUST00448,2025-03-13,Face Mask Set,1,0,20.0,True
ORD000641,CUST00449,2024-09-14,Hydrating Moisturizer,1,0,28.0,True
ORD000642,CUST00450,2024-03-24,Niacinamide Serum,1,0,19.0,True
ORD000643,CUST00450,2024-06-22,Retinol Night Cream,1,20,25.6,False
ORD000644,CUST00451,2025-03-29,Eye Cream,1,0,26.0,True
ORD000645,CUST00452,2024-12-01,Gentle Cleanser,1,0,16.0,True
ORD000646,CUST00453,2024-10-13,Vitamin C Serum,1,0,22.0,True
ORD000647,CUST00454,2025-06-13,Retinol Night Cream,1,0,32.0,True
ORD000648,CUST00455,2024-04-10,Eye Cream,1,15,22.1,True
ORD000649,CUST00456,2024-11-10,Hydrating Moisturizer,1,15,23.8,True
ORD000650,CUST00457,2024-02-09,Face Mask Set,1,0,20.0,True
ORD000651,CUST00457,2024-02-23,SPF 50 Sunscreen,1,0,24.0,False
ORD000652,CUST00457,2024-03-08,Gentle Cleanser,2,0,32.0,False
ORD000653,CUST00457,2024-03-26,Vitamin C Serum,2,0,44.0,False
ORD000654,CUST00457,2024-04-09,Hydrating Moisturizer,2,0,56.0,False
ORD000655,CUST00457,2024-05-05,Retinol Night Cream,2,15,54.4,False
ORD000656,CUST00457,2024-09-14,Gentle Cleanser,3,0,48.0,False
ORD000657,CUST00457,2024-11-05,Retinol Night Cream,2,0,64.0,False
ORD000658,CUST00457,2024-12-04,Niacinamide Serum,1,0,19.0,False
ORD000659,CUST00458,2024-11-07,Hydrating Moisturizer,1,25,21.0,True
ORD000660,CUST00458,2024-12-22,SPF 50 Sunscreen,1,0,24.0,False
ORD000661,CUST00458,2025-02-12,Gentle Cleanser,1,0,16.0,False
ORD000662,CUST00459,2024-03-08,Hydrating Moisturizer,1,0,28.0,True
ORD000663,CUST00459,2024-05-04,Gentle Cleanser,3,0,48.0,False
ORD000664,CUST00460,2024-04-13,Hydrating Moisturizer,2,0,56.0,True
ORD000665,CUST00462,2025-01-03,Eye Cream,1,0,26.0,True
ORD000666,CUST00462,2025-01-17,SPF 50 Sunscreen,1,0,24.0,False
ORD000667,CUST00463,2025-03-08,SPF 50 Sunscreen,1,0,24.0,True
ORD000668,CUST00464,2024-12-10,Hydrating Moisturizer,2,0,56.0,True
ORD000669,CUST00465,2025-07-10,Niacinamide Serum,1,0,19.0,True
ORD000670,CUST00467,2024-07-15,SPF 50 Sunscreen,1,0,24.0,True
ORD000671,CUST00468,2025-05-22,Niacinamide Serum,1,0,19.0,True
ORD000672,CUST00470,2025-07-11,Hydrating Moisturizer,1,0,28.0,True
ORD000673,CUST00471,2024-02-11,SPF 50 Sunscreen,1,0,24.0,True
ORD000674,CUST00472,2025-07-12,Face Mask Set,1,0,20.0,True
ORD000675,CUST00473,2024-02-29,Gentle Cleanser,1,0,16.0,True
ORD000676,CUST00474,2025-06-05,Retinol Night Cream,1,0,32.0,True
ORD000677,CUST00475,2024-11-21,Niacinamide Serum,1,0,19.0,True
ORD000678,CUST00476,2025-07-27,Retinol Night Cream,2,0,64.0,True
ORD000679,CUST00478,2024-11-30,Retinol Night Cream,1,0,32.0,True
ORD000680,CUST00478,2024-12-14,SPF 50 Sunscreen,3,10,64.8,False
ORD000681,CUST00479,2025-07-15,Gentle Cleanser,1,0,16.0,True
ORD000682,CUST00481,2024-12-28,Hydrating Moisturizer,1,0,28.0,True
ORD000683,CUST00483,2024-11-01,Face Mask Set,2,0,40.0,True
ORD000684,CUST00484,2024-12-27,Hydrating Moisturizer,2,0,56.0,True
ORD000685,CUST00485,2024-12-11,SPF 50 Sunscreen,1,10,21.6,True
ORD000686,CUST00485,2024-12-25,Face Mask Set,1,15,17.0,False
ORD000687,CUST00486,2025-06-08,Gentle Cleanser,1,15,13.6,True
ORD000688,CUST00487,2024-03-01,Vitamin C Serum,2,15,37.4,True
ORD000689,CUST00487,2024-05-02,Eye Cream,1,15,22.1,False
ORD000690,CUST00488,2024-07-14,Retinol Night Cream,1,10,28.8,True
ORD000691,CUST00489,2025-07-01,SPF 50 Sunscreen,1,0,24.0,True
ORD000692,CUST00490,2025-06-04,SPF 50 Sunscreen,2,20,38.4,True
ORD000693,CUST00491,2024-10-31,Niacinamide Serum,1,25,14.25,True
ORD000694,CUST00492,2024-12-22,Retinol Night Cream,1,0,32.0,True
ORD000695,CUST00493,2024-07-12,Eye Cream,1,15,22.1,True
ORD000696,CUST00495,2024-11-03,Vitamin C Serum,2,0,44.0,True
ORD000697,CUST00495,2025-02-12,Face Mask Set,2,15,34.0,False
ORD000698,CUST00496,2024-08-30,SPF 50 Sunscreen,2,0,48.0,True
ORD000699,CUST00497,2024-12-10,Gentle Cleanser,1,20,12.8,True
ORD000700,CUST00498,2024-03-21,Gentle Cleanser,1,25,12.0,True
ORD000701,CUST00499,2025-07-17,Face Mask Set,1,0,20.0,True
ORD000702,CUST00500,2025-07-24,SPF 50 Sunscreen,1,25,18.0,True
ORD000703,CUST00501,2025-02-07,Vitamin C Serum,1,0,22.0,True
ORD000704,CUST00502,2024-11-23,SPF 50 Sunscreen,1,15,20.4,True
ORD000705,CUST00504,2025-04-17,Niacinamide Serum,1,0,19.0,True
ORD000706,CUST00504,2025-07-01,Gentle Cleanser,2,0,32.0,False
ORD000707,CUST00505,2025-01-28,Face Mask Set,1,0,20.0,True
ORD000708,CUST00507,2025-06-13,Vitamin C Serum,1,0,22.0,True
ORD000709,CUST00508,2025-04-24,Face Mask Set,1,0,20.0,True
ORD000710,CUST00509,2025-06-30,Hydrating Moisturizer,1,15,23.8,True
ORD000711,CUST00510,2025-02-23,Hydrating Moisturizer,2,25,42.0,True
ORD000712,CUST00511,2024-12-20,SPF 50 Sunscreen,1,15,20.4,True
ORD000713,CUST00511,2025-01-19,Eye Cream,1,15,22.1,False
ORD000714,CUST00512,2024-10-09,Face Mask Set,2,10,36.0,True
ORD000715,CUST00513,2025-06-24,Face Mask Set,2,0,40.0,True
