customer_id,signup_date,acquisition_channel,country,age_band,gender
CUST00448,2025-03-11,Google Ads,UAE,25-34,Female
CUST00449,2024-09-12,Google Ads,Kuwait,35-44,Female
CUST00450,2024-03-22,Influencer,India,25-34,Female
CUST00451,2025-03-26,Google Ads,India,18-24,Female
CUST00452,2024-11-29,Organic/SEO,UAE,35-44,Female
CUST00453,2024-10-12,Influencer,Kuwait,25-34,Male
CUST00454,2025-06-10,Email/Referral,Saudi Arabia,18-24,Male
CUST00455,2024-04-08,Meta Ads,India,45-54,Female
CUST00456,2024-11-10,Influencer,India,35-44,Male
CUST00457,2024-02-07,Email/Referral,UAE,45-54,Female
CUST00458,2024-11-04,Email/Referral,Qatar,25-34,Female
CUST00459,2024-03-06,Email/Referral,Qatar,45-54,Male
CUST00460,2024-04-13,Meta Ads,India,18-24,Other
CUST00461,2024-04-12,Meta Ads,Qatar,25-34,Female
CUST00462,2025-01-02,Email/Referral,USA,25-34,Female
CUST00463,2025-03-07,Meta Ads,UAE,25-34,Female
CUST00464,2024-12-07,Meta Ads,UK,35-44,Female
CUST00465,2025-07-07,Organic/SEO,UAE,45-54,Male
CUST00466,2024-09-12,Organic/SEO,India,18-24,Female
CUST00467,2024-07-15,Meta Ads,UAE,25-34,Female
CUST00468,2025-05-20,Meta Ads,UAE,35-44,Male
CUST00469,2024-06-12,Meta Ads,UK,18-24,Female
CUST00470,2025-07-08,Influencer,UAE,18-24,Female
CUST00471,2024-02-08,Google Ads,India,45-54,Female
CUST00472,2025-07-12,Meta Ads,UAE,45-54,Female
CUST00473,2024-02-27,Influencer,UAE,18-24,Female
CUST00474,2025-06-03,Organic/SEO,India,25-34,Female
CUST00475,2024-11-20,Google Ads,India,35-44,Female
CUST00476,2025-07-26,Meta Ads,UK,45-54,Female
CUST00477,2024-03-16,Google Ads,UK,18-24,Female
CUST00478,2024-11-27,Meta Ads,India,25-34,Female
CUST00479,2025-07-12,Meta Ads,Saudi Arabia,25-34,Female
CUST00480,2024-11-19,Meta Ads,India,18-24,Female
CUST00481,2024-12-25,Organic/SEO,Saudi Arabia,25-34,Female
CUST00482,2025-02-04,Meta Ads,Saudi Arabia,35-44,Female
CUST00483,2024-10-30,Google Ads,USA,35-44,Female
CUST00484,2024-12-24,Meta Ads,Saudi Arabia,18-24,Other
CUST00485,2024-12-08,Email/Referral,UAE,45-54,Female
CUST00486,2025-06-07,Google Ads,UK,35-44,Male
CUST00487,2024-02-28,Influencer,Saudi Arabia,55+,Female
CUST00488,2024-07-12,Email/Referral,Kuwait,25-34,Female
CUST00489,2025-06-30,Influencer,India,35-44,Female
CUST00490,2025-06-02,Meta Ads,India,25-34,Female
CUST00491,2024-10-31,Meta Ads,UAE,18-24,Female
CUST00492,2024-12-21,Influencer,India,25-34,Male
CUST00493,2024-07-10,Meta Ads,Saudi Arabia,25-34,Male
CUST00494,2024-05-25,Organic/SEO,UAE,35-44,Female
CUST00495,2024-11-02,Organic/SEO,Kuwait,18-24,Female
CUST00496,2024-08-29,Meta Ads,UAE,35-44,Female
CUST00497,2024-12-08,Meta Ads,UK,25-34,Female
CUST00498,2024-03-19,Meta Ads,USA,18-24,Female
CUST00499,2025-07-15,Meta Ads,USA,35-44,Female
CUST00500,2025-07-22,Influencer,UK,25-34,Female
CUST00501,2025-02-06,Meta Ads,UK,25-34,Female
CUST00502,2024-11-22,Meta Ads,Kuwait,45-54,Male
CUST00503,2024-07-29,Influencer,Saudi Arabia,25-34,Male
CUST00504,2025-04-17,Email/Referral,UK,35-44,Female
CUST00505,2025-01-28,Google Ads,UAE,25-34,Female
CUST00506,2024-05-10,Google Ads,USA,25-34,Female
CUST00507,2025-06-12,Organic/SEO,Kuwait,25-34,Male
CUST00508,2025-04-22,Influencer,UAE,25-34,Female
CUST00509,2025-06-30,Influencer,Kuwait,45-54,Female
CUST00510,2025-02-22,Organic/SEO,UAE,25-34,Female
CUST00511,2024-12-19,Influencer,Kuwait,18-24,Female
CUST00512,2024-10-08,Organic/SEO,India,25-34,Male
CUST00513,2025-06-22,Meta Ads,Qatar,18-24,Male
CUST00514,2025-05-19,Email/Referral,UAE,55+,Female
CUST00515,2024-02-28,Meta Ads,India,25-34,Male
CUST00516,2024-02-17,Influencer,USA,25-34,Female
CUST00517,2024-09-13,Google Ads,UAE,25-34,Female
CUST00518,2025-04-15,Meta Ads,Qatar,25-34,Male
CUST00519,2025-07-23,Email/Referral,Saudi Arabia,25-34,Female
CUST00520,2024-05-02,Meta Ads,UAE,25-34,Male
CUST00521,2024-12-12,Influencer,Saudi Arabia,18-24,Female
CUST00522,2024-09-15,Google Ads,USA,25-34,Female
CUST00523,2025-07-12,Influencer,UAE,35-44,Male
CUST00524,2025-05-04,Influencer,Saudi Arabia,18-24,Male
CUST00525,2025-05-02,Meta Ads,UK,25-34,Male
CUST00526,2024-11-04,Google Ads,India,18-24,Female
CUST00527,2024-10-06,Organic/SEO,Kuwait,35-44,Female
CUST00528,2024-07-07,Google Ads,USA,25-34,Female
CUST00529,2024-03-06,Meta Ads,India,25-34,Female
CUST00530,2025-05-18,Influencer,India,25-34,Female
CUST00531,2025-04-17,Meta Ads,India,18-24,Female
CUST00532,2025-07-30,Meta Ads,Qatar,18-24,Male
CUST00533,2025-07-28,Influencer,USA,45-54,Female
CUST00534,2024-11-28,Meta Ads,UAE,18-24,Female
CUST00535,2025-03-21,Organic/SEO,UAE,25-34,Female
CUST00536,2025-06-28,Google Ads,India,55+,Female
CUST00537,2025-05-09,Influencer,USA,35-44,Male
CUST00538,2024-06-23,Organic/SEO,UAE,25-34,Female
CUST00539,2024-10-28,Meta Ads,UAE,18-24,Female
CUST00540,2024-04-19,Google Ads,USA,25-34,Male
CUST00541,2025-07-03,Meta Ads,India,18-24,Female
CUST00542,2024-12-16,Email/Referral,Kuwait,25-34,Female
CUST00543,2024-06-15,Meta Ads,Kuwait,45-54,Female
CUST00544,2025-01-19,Meta Ads,Kuwait,25-34,Male
CUST00545,2024-12-21,Influencer,UK,35-44,Female
CUST00546,2024-09-01,Meta Ads,UAE,25-34,Male
CUST00547,2024-04-10,Google Ads,Kuwait,25-34,Female
CUST00548,2025-01-18,Meta Ads,Qatar,35-44,Female
CUST00549,2024-11-18,Email/Referral,UAE,25-34,Male
CUST00550,2025-03-23,Meta Ads,UK,55+,Female
CUST00551,2024-11-18,Organic/SEO,UAE,25-34,Other
CUST00552,2025-05-10,Google Ads,Saudi Arabia,45-54,Female
CUST00553,2024-11-27,Influencer,UK,18-24,Female
CUST00554,2024-11-29,Organic/SEO,UK,18-24,Female
CUST00555,2025-05-25,Organic/SEO,India,35-44,Female
CUST00556,2024-09-29,Meta Ads,UAE,25-34,Female
CUST00557,2024-04-22,Meta Ads,UAE,18-24,Female
CUST00558,2024-02-18,Influencer,Saudi Arabia,18-24,Female
CUST00559,2025-03-12,Meta Ads,India,25-34,Female
CUST00560,2024-12-22,Meta Ads,Saudi Arabia,18-24,Male
CUST00561,2025-02-09,Email/Referral,Qatar,25-34,Female
CUST00562,2024-06-07,Google Ads,UAE,25-34,Female
CUST00563,2024-04-24,Meta Ads,Saudi Arabia,25-34,Female
CUST00564,2024-02-09,Meta Ads,UAE,25-34,Female
CUST00565,2024-08-27,Influencer,UAE,18-24,Female
CUST00566,2024-12-10,Email/Referral,Saudi Arabia,35-44,Male
CUST00567,2024-09-22,Meta Ads,Saudi Arabia,35-44,Male
CUST00568,2024-10-20,Email/Referral,UAE,25-34,Male
CUST00569,2025-06-09,Meta Ads,Saudi Arabia,55+,Male
CUST00570,2024-08-25,Meta Ads,UK,25-34,Female
CUST00571,2024-11-16,Meta Ads,Saudi Arabia,35-44,Female
CUST00572,2025-03-30,Meta Ads,India,35-44,Female
CUST00573,2024-09-25,Influencer,India,55+,Female
CUST00574,2024-12-22,Organic/SEO,Saudi Arabia,25-34,Female
CUST00575,2025-05-17,Organic/SEO,USA,25-34,Female
CUST00576,2025-06-30,Influencer,UAE,35-44,Female
CUST00577,2024-04-30,Organic/SEO,UAE,55+,Female
CUST00578,2025-06-19,Google Ads,India,45-54,Female
CUST00579,2024-11-10,Google Ads,USA,25-34,Male
CUST00580,2024-06-28,Google Ads,India,18-24,Female
CUST00581,2024-11-01,Influencer,Saudi Arabia,35-44,Female
CUST00582,2025-07-18,Email/Referral,UK,25-34,Female
CUST00583,2024-11-10,Email/Referral,Saudi Arabia,18-24,Female
CUST00584,2024-08-11,Google Ads,India,35-44,Female
CUST00585,2024-12-26,Google Ads,Saudi Arabia,35-44,Female
CUST00586,2024-06-20,Google Ads,Saudi Arabia,18-24,Female
CUST00587,2024-03-18,Google Ads,Qatar,18-24,Male
CUST00588,2024-04-19,Meta Ads,Saudi Arabia,25-34,Female
CUST00589,2024-04-19,Google Ads,Saudi Arabia,25-34,Female
CUST00590,2024-05-03,Meta Ads,Saudi Arabia,35-44,Female
CUST00591,2024-04-25,Organic/SEO,India,35-44,Female
CUST00592,2024-12-29,Email/Referral,UAE,18-24,Female
CUST00593,2024-05-21,Influencer,Qatar,25-34,Female
CUST00594,2024-08-24,Meta Ads,India,25-34,Female
CUST00595,2025-06-05,Influencer,UAE,35-44,Female
CUST00596,2024-11-05,Organic/SEO,UAE,35-44,Male
CUST00597,2025-01-16,Meta Ads,UAE,45-54,Female
CUST00598,2024-05-15,Meta Ads,Saudi Arabia,25-34,Male
CUST00599,2024-05-28,Google Ads,India,35-44,Female
CUST00600,2024-02-25,Influencer,Saudi Arabia,45-54,Female
CUST00601,2024-05-13,Organic/SEO,UK,25-34,Female
CUST00602,2024-07-10,Meta Ads,UAE,18-24,Female
CUST00603,2024-05-18,Meta Ads,UK,25-34,Female
CUST00604,2024-03-26,Meta Ads,Saudi Arabia,18-24,Female
CUST00605,2024-04-14,Influencer,India,55+,Female
CUST00606,2024-11-02,Google Ads,UAE,25-34,Female
CUST00607,2024-06-04,Meta Ads,Saudi Arabia,18-24,Female
CUST00608,2024-09-05,Organic/SEO,Qatar,25-34,Female
CUST00609,2024-11-13,Influencer,Saudi Arabia,45-54,Female
CUST00610,2025-02-01,Meta Ads,UAE,35-44,Female
CUST00611,2024-02-24,Meta Ads,India,18-24,Female
CUST00612,2025-04-08,Organic/SEO,UK,25-34,Female
CUST00613,2024-12-24,Meta Ads,USA,35-44,Female
CUST00614,2024-03-21,Organic/SEO,UAE,35-44,Female
CUST00615,2025-05-23,Email/Referral,UAE,45-54,Female
CUST00616,2025-06-16,Meta Ads,Qatar,25-34,Female
CUST00617,2024-03-09,Organic/SEO,Saudi Arabia,55+,Female
CUST00618,2024-07-09,Meta Ads,USA,35-44,Female
CUST00619,2025-04-12,Organic/SEO,India,18-24,Female
CUST00620,2025-03-08,Meta Ads,UAE,18-24,Female
CUST00621,2024-05-23,Meta Ads,India,25-34,Female
CUST00622,2024-06-06,Meta Ads,UAE,45-54,Other
CUST00623,2024-09-09,Influencer,UAE,55+,Male
CUST00624,2024-11-08,Email/Referral,Qatar,45-54,Female
CUST00625,2024-12-21,Email/Referral,UAE,35-44,Male
CUST00626,2024-09-08,Organic/SEO,UK,25-34,Female
CUST00627,2024-11-02,Meta Ads,Saudi Arabia,25-34,Female
CUST00628,2025-03-08,Email/Referral,UAE,25-34,Female
CUST00629,2024-02-23,Email/Referral,Saudi Arabia,55+,Female
CUST00630,2024-06-26,Meta Ads,USA,35-44,Female
CUST00631,2025-02-15,Google Ads,UK,25-34,Female
CUST00632,2025-06-04,Google Ads,UAE,25-34,Female
CUST00633,2024-11-16,Meta Ads,USA,25-34,Female
CUST00634,2024-11-21,Influencer,Saudi Arabia,25-34,Female
CUST00635,2024-04-06,Meta Ads,UAE,35-44,Female
CUST00636,2024-10-26,Meta Ads,USA,25-34,Female
CUST00637,2024-11-21,Email/Referral,UAE,35-44,Female
CUST00638,2024-06-21,Influencer,UAE,45-54,Female
CUST00639,2024-07-05,Influencer,UAE,25-34,Male
CUST00640,2024-09-13,Meta Ads,Saudi Arabia,25-34,Female
CUST00641,2024-02-13,Meta Ads,UK,35-44,Female
CUST00642,2024-08-07,Google Ads,UAE,25-34,Female
CUST00643,2024-06-07,Meta Ads,UK,35-44,Other
CUST00644,2024-08-11,Google Ads,UAE,18-24,Female
CUST00645,2024-04-13,Organic/SEO,UAE,25-34,Male
CUST00646,2025-06-02,Meta Ads,USA,35-44,Female
CUST00647,2024-12-11,Email/Referral,UAE,25-34,Female
CUST00648,2025-01-24,Influencer,Saudi Arabia,35-44,Female
CUST00649,2025-04-02,Meta Ads,Saudi Arabia,35-44,Male
CUST00650,2024-11-12,Meta Ads,UAE,35-44,Female
CUST00651,2024-03-24,Google Ads,Qatar,25-34,Female
CUST00652,2024-11-23,Meta Ads,UAE,25-34,Female
CUST00653,2024-12-09,Influencer,USA,35-44,Male
CUST00654,2025-03-06,Influencer,Saudi Arabia,25-34,Female
CUST00655,2024-10-16,Organic/SEO,UAE,18-24,Male
CUST00656,2024-04-18,Email/Referral,Saudi Arabia,18-24,Female
CUST00657,2024-07-13,Influencer,India,55+,Other
CUST00658,2024-09-04,Email/Referral,UAE,45-54,Female
CUST00659,2024-12-31,Google Ads,UK,35-44,Male
CUST00660,2024-12-03,Organic/SEO,UAE,18-24,Female
CUST00661,2024-08-31,Meta Ads,UAE,35-44,Female
CUST00662,2025-07-22,Influencer,India,25-34,Female
CUST00663,2024-12-16,Meta Ads,India,35-44,Female
CUST00664,2024-06-19,Meta Ads,India,25-34,Male
CUST00665,2024-04-03,Google Ads,Saudi Arabia,35-44,Male
CUST00666,2024-05-04,Influencer,UAE,35-44,Female
CUST00667,2024-06-23,Organic/SEO,UAE,18-24,Female
CUST00668,2024-05-08,Google Ads,India,25-34,Female
CUST00669,2024-05-24,Organic/SEO,UAE,35-44,Female
CUST00670,2024-07-14,Meta Ads,Qatar,25-34,Male
CUST00671,2024-05-16,Organic/SEO,UAE,18-24,Male
CUST00672,2025-06-05,Meta Ads,Kuwait,35-44,Female
CUST00673,2024-03-20,Organic/SEO,UAE,18-24,Female
CUST00674,2024-11-19,Influencer,UAE,25-34,Female
CUST00675,2024-10-03,Google Ads,India,25-34,Female
CUST00676,2025-07-20,Meta Ads,India,35-44,Female
CUST00677,2024-04-09,Google Ads,UAE,45-54,Female
CUST00678,2024-09-26,Google Ads,Saudi Arabia,18-24,Male
CUST00679,2025-07-12,Email/Referral,India,45-54,Female
CUST00680,2025-05-19,Google Ads,Saudi Arabia,25-34,Female
CUST00681,2025-04-19,Meta Ads,UAE,25-34,Female
CUST00682,2024-06-28,Email/Referral,UAE,35-44,Other
CUST00683,2024-05-15,Email/Referral,UAE,25-34,Female
CUST00684,2025-01-16,Organic/SEO,Saudi Arabia,25-34,Female
CUST00685,2025-06-20,Meta Ads,India,25-34,Female
CUST00686,2024-11-28,Google Ads,India,25-34,Female
CUST00687,2024-12-03,Meta Ads,Kuwait,35-44,Female
CUST00688,2024-07-11,Meta Ads,Saudi Arabia,25-34,Female
CUST00689,2025-03-21,Organic/SEO,Kuwait,55+,Female
CUST00690,2024-05-24,Influencer,USA,35-44,Female
CUST00691,2024-08-08,Google Ads,UAE,25-34,Female
CUST00692,2024-10-12,Email/Referral,UK,18-24,Male
CUST00693,2024-11-15,Email/Referral,India,35-44,Female
CUST00694,2024-06-21,Email/Referral,UAE,18-24,Female
CUST00695,2024-04-10,Organic/SEO,UAE,25-34,Female
CUST00696,2024-12-18,Email/Referral,UAE,25-34,Female
CUST00697,2024-07-16,Organic/SEO,UK,35-44,Female
CUST00698,2024-12-07,Meta Ads,UAE,25-34,Female
CUST00699,2024-05-05,Influencer,UAE,18-24,Female
CUST00700,2024-11-07,Google Ads,India,55+,Female
CUST00701,2024-11-21,Meta Ads,UAE,18-24,Female
CUST00702,2024-03-03,Influencer,USA,35-44,Female
CUST00703,2024-08-17,Organic/SEO,Saudi Arabia,18-24,Female
CUST00704,2024-04-22,Google Ads,India,35-44,Female
CUST00705,2024-03-10,Email/Referral,UAE,25-34,Female
CUST00706,2025-07-24,Organic/SEO,UAE,25-34,Male
CUST00707,2024-08-07,Meta Ads,UAE,45-54,Other
CUST00708,2025-04-15,Meta Ads,USA,25-34,Female
CUST00709,2024-06-27,Influencer,India,25-34,Male
CUST00710,2025-01-26,Meta Ads,UAE,45-54,Female
CUST00711,2025-03-15,Meta Ads,Kuwait,35-44,Female
CUST00712,2024-12-12,Meta Ads,Saudi Arabia,18-24,Female
CUST00713,2024-11-05,Organic/SEO,Saudi Arabia,18-24,Female
CUST00714,2024-10-04,Meta Ads,UAE,18-24,Female
CUST00715,2024-08-26,Email/Referral,UAE,35-44,Female
CUST00716,2025-06-21,Meta Ads,Saudi Arabia,25-34,Female
CUST00717,2025-04-27,Meta Ads,UAE,18-24,Male
CUST00718,2025-07-09,Google Ads,India,35-44,Male
CUST00719,2024-04-16,Email/Referral,USA,25-34,Female
CUST00720,2025-02-26,Google Ads,Kuwait,25-34,Female
CUST00721,2025-06-25,Meta Ads,Saudi Arabia,25-34,Male
CUST00722,2024-05-21,Organic/SEO,UAE,55+,Female
CUST00723,2024-03-12,Organic/SEO,Qatar,55+,Female
CUST00724,2025-03-04,Influencer,UAE,35-44,Male
CUST00725,2024-12-04,Meta Ads,Qatar,25-34,Male
CUST00726,2025-05-04,Organic/SEO,Saudi Arabia,45-54,Male
CUST00727,2024-04-26,Meta Ads,India,35-44,Female
CUST00728,2025-04-06,Email/Referral,UAE,35-44,Male
CUST00729,2024-06-02,Influencer,India,18-24,Other
CUST00730,2024-05-10,Email/Referral,Saudi Arabia,25-34,Female
CUST00731,2024-05-11,Meta Ads,UAE,25-34,Female
CUST00732,2025-04-18,Meta Ads,Kuwait,25-34,Female
CUST00733,2025-01-14,Organic/SEO,Kuwait,45-54,Female
CUST00734,2024-11-19,Meta Ads,India,45-54,Female
CUST00735,2024-09-02,Organic/SEO,USA,55+,Female
CUST00736,2025-05-26,Email/Referral,Saudi Arabia,18-24,Female
CUST00737,2024-09-22,Meta Ads,UAE,45-54,Male
CUST00738,2025-04-19,Email/Referral,India,18-24,Male
CUST00739,2024-10-21,Influencer,Kuwait,35-44,Female
CUST00740,2024-09-13,Influencer,UAE,25-34,Female
CUST00741,2024-11-02,Meta Ads,UK,45-54,Male
CUST00742,2024-07-24,Google Ads,Qatar,55+,Female
CUST00743,2025-03-08,Influencer,Kuwait,55+,Female
CUST00744,2024-11-13,Influencer,Kuwait,18-24,Female
CUST00745,2024-06-16,Meta Ads,Qatar,18-24,Male
CUST00746,2025-06-07,Meta Ads,UK,35-44,Male
CUST00747,2024-09-17,Google Ads,UAE,25-34,Female
CUST00748,2024-11-25,Meta Ads,UAE,18-24,Female
CUST00749,2025-06-10,Organic/SEO,Qatar,45-54,Female
CUST00750,2024-12-23,Google Ads,India,18-24,Female
CUST00751,2024-04-12,Email/Referral,UK,35-44,Female
CUST00752,2025-06-25,Meta Ads,USA,25-34,Female
CUST00753,2024-12-24,Email/Referral,UAE,18-24,Female
CUST00754,2024-08-16,Organic/SEO,India,45-54,Female
CUST00755,2024-04-25,Influencer,India,25-34,Female
CUST00756,2025-04-05,Email/Referral,UAE,45-54,Female
CUST00757,2024-12-21,Meta Ads,UAE,18-24,Female
CUST00758,2024-11-22,Organic/SEO,UK,25-34,Female
CUST00759,2025-06-04,Meta Ads,UAE,25-34,Male
CUST00760,2025-04-02,Meta Ads,Saudi Arabia,25-34,Female
CUST00761,2024-05-03,Influencer,India,18-24,Female
CUST00762,2024-07-30,Meta Ads,UAE,18-24,Male
CUST00763,2024-06-24,Meta Ads,Saudi Arabia,25-34,Female
CUST00764,2025-03-05,Meta Ads,India,18-24,Male
CUST00765,2024-02-21,Google Ads,Saudi Arabia,25-34,Female
CUST00766,2024-12-02,Meta Ads,UAE,18-24,Female
CUST00767,2025-03-17,Influencer,UAE,25-34,Female
CUST00768,2025-05-25,Email/Referral,India,25-34,Male
CUST00769,2024-08-21,Organic/SEO,Saudi Arabia,25-34,Male
CUST00770,2025-04-22,Google Ads,Kuwait,25-34,Female
CUST00771,2024-04-08,Email/Referral,UK,25-34,Male
CUST00772,2025-05-07,Organic/SEO,UK,35-44,Female
CUST00773,2024-04-18,Organic/SEO,UAE,55+,Male
CUST00774,2024-09-25,Organic/SEO,UAE,25-34,Other
CUST00775,2025-04-07,Google Ads,Qatar,35-44,Male
CUST00776,2024-05-02,Meta Ads,Kuwait,45-54,Female
CUST00777,2024-06-15,Google Ads,Saudi Arabia,25-34,Female
CUST00778,2025-02-20,Google Ads,Kuwait,35-44,Female
CUST00779,2025-02-19,Google Ads,Saudi Arabia,25-34,Female
CUST00780,2024-12-29,Influencer,UK,45-54,Male
CUST00781,2025-02-03,Influencer,UAE,25-34,Female
CUST00782,2024-11-24,Meta Ads,Saudi Arabia,25-34,Female
CUST00783,2024-06-25,Influencer,UAE,25-34,Female
CUST00784,2024-08-24,Influencer,UK,18-24,Male
CUST00785,2024-05-21,Meta Ads,UAE,35-44,Male
CUST00786,2025-06-11,Email/Referral,UAE,35-44,Female
CUST00787,2024-12-07,Meta Ads,Saudi Arabia,35-44,Female
CUST00788,2024-09-27,Email/Referral,UAE,55+,Female
CUST00789,2024-11-02,Organic/SEO,UAE,25-34,Female
CUST00790,2025-06-29,Meta Ads,UAE,35-44,Female
CUST00791,2024-05-04,Organic/SEO,USA,35-44,Female
CUST00792,2024-12-09,Meta Ads,Saudi Arabia,25-34,Female
CUST00793,2024-11-14,Email/Referral,Kuwait,18-24,Female
CUST00794,2024-12-18,Organic/SEO,USA,25-34,Female
CUST00795,2024-02-12,Email/Referral,UK,25-34,Male
CUST00796,2025-05-23,Google Ads,India,18-24,Female
CUST00797,2025-06-22,Google Ads,India,18-24,Male
CUST00798,2024-11-30,Influencer,Saudi Arabia,18-24,Male
CUST00799,2025-02-05,Organic/SEO,UK,25-34,Female
CUST00800,2025-06-17,Meta Ads,India,55+,Male
CUST00801,2025-02-11,Influencer,UK,25-34,Female
CUST00802,2024-05-03,Meta Ads,USA,35-44,Female
CUST00803,2024-12-05,Email/Referral,India,35-44,Female
CUST00804,2024-12-16,Meta Ads,USA,25-34,Male
CUST00805,2024-10-12,Influencer,Saudi Arabia,25-34,Female
CUST00806,2025-03-01,Meta Ads,Saudi Arabia,35-44,Male
CUST00807,2025-06-23,Google Ads,UAE,25-34,Female
CUST00808,2025-06-19,Organic/SEO,Saudi Arabia,35-44,Female
CUST00809,2024-10-28,Meta Ads,UAE,18-24,Other
CUST00810,2024-04-09,Influencer,USA,25-34,Female
CUST00811,2025-07-21,Email/Referral,UAE,18-24,Female
CUST00812,2025-05-02,Email/Referral,USA,35-44,Female
CUST00813,2024-04-16,Influencer,UK,35-44,Female
CUST00814,2025-06-16,Email/Referral,UAE,25-34,Female
CUST00815,2025-05-21,Meta Ads,UK,25-34,Female
CUST00816,2024-11-18,Organic/SEO,UAE,25-34,Male
CUST00817,2024-12-10,Email/Referral,UK,25-34,Male
CUST00818,2024-09-26,Organic/SEO,Kuwait,18-24,Female
CUST00819,2024-03-05,Meta Ads,UAE,35-44,Female
CUST00820,2024-08-16,Meta Ads,UK,25-34,Female
CUST00821,2025-04-10,Google Ads,UK,25-34,Male
CUST00822,2024-02-03,Meta Ads,UAE,25-34,Male
CUST00823,2024-08-15,Google Ads,USA,35-44,Male
CUST00824,2024-09-26,Meta Ads,Kuwait,25-34,Male
CUST00825,2024-11-23,Google Ads,UAE,18-24,Male
CUST00826,2025-06-16,Meta Ads,UAE,25-34,Female
CUST00827,2024-08-24,Email/Referral,Saudi Arabia,25-34,Female
CUST00828,2024-08-24,Organic/SEO,Saudi Arabia,35-44,Female
CUST00829,2025-03-02,Influencer,UAE,25-34,Female
CUST00830,2024-10-29,Meta Ads,UK,25-34,Female
CUST00831,2024-06-13,Meta Ads,India,35-44,Female
CUST00832,2024-10-29,Email/Referral,Saudi Arabia,18-24,Female
CUST00833,2024-04-26,Google Ads,UAE,25-34,Male
CUST00834,2024-05-18,Meta Ads,UK,35-44,Female
CUST00835,2024-11-12,Influencer,Saudi Arabia,18-24,Female
CUST00836,2024-10-08,Influencer,UAE,35-44,Female
CUST00837,2025-06-14,Meta Ads,UK,35-44,Female
CUST00838,2024-09-04,Email/Referral,Qatar,25-34,Male
CUST00839,2024-12-06,Google Ads,UAE,45-54,Male
CUST00840,2024-12-26,Google Ads,UAE,35-44,Female
CUST00841,2024-02-08,Organic/SEO,India,18-24,Female
CUST00842,2025-01-13,Influencer,UAE,45-54,Female
CUST00843,2024-05-19,Google Ads,UAE,55+,Female
CUST00844,2025-07-07,Influencer,UAE,35-44,Female
CUST00845,2024-05-01,Google Ads,India,25-34,Female
CUST00846,2024-10-06,Influencer,India,25-34,Female
CUST00847,2024-03-24,Influencer,UAE,35-44,Female
CUST00848,2025-07-29,Organic/SEO,UAE,35-44,Female
CUST00849,2024-11-13,Meta Ads,UAE,18-24,Female
CUST00850,2024-12-12,Meta Ads,India,25-34,Female
CUST00851,2024-03-12,Meta Ads,UAE,25-34,Female
CUST00852,2025-03-09,Email/Referral,Saudi Arabia,18-24,Female
CUST00853,2024-06-06,Email/Referral,USA,35-44,Female
CUST00854,2025-06-06,Meta Ads,India,35-44,Female
CUST00855,2024-06-04,Meta Ads,UAE,55+,Female
CUST00856,2024-05-27,Google Ads,UAE,18-24,Female
CUST00857,2024-02-23,Meta Ads,USA,25-34,Female
CUST00858,2024-11-05,Meta Ads,UK,18-24,Male
CUST00859,2024-11-30,Influencer,UAE,25-34,Female
CUST00860,2024-03-12,Influencer,Kuwait,18-24,Male
CUST00861,2025-03-25,Meta Ads,Saudi Arabia,55+,Female
CUST00862,2024-10-29,Google Ads,USA,35-44,Female
CUST00863,2024-11-19,Organic/SEO,UAE,35-44,Female
CUST00864,2024-10-22,Email/Referral,UAE,25-34,Female
CUST00865,2024-09-27,Organic/SEO,UK,18-24,Female
CUST00866,2024-11-29,Google Ads,UAE,35-44,Male
CUST00867,2024-05-05,Email/Referral,UAE,45-54,Female
CUST00868,2024-05-21,Google Ads,UAE,25-34,Female
CUST00869,2025-05-16,Organic/SEO,UK,35-44,Female
CUST00870,2025-06-28,Influencer,Qatar,35-44,Female
CUST00871,2024-09-11,Google Ads,UK,18-24,Female
CUST00872,2024-07-05,Meta Ads,Saudi Arabia,35-44,Female
CUST00873,2024-12-31,Organic/SEO,India,55+,Female
CUST00874,2024-10-02,Influencer,UAE,45-54,Male
CUST00875,2024-02-16,Email/Referral,UAE,25-34,Female
CUST00876,2024-05-06,Email/Referral,UAE,25-34,Female
CUST00877,2025-02-16,Google Ads,UAE,25-34,Male
CUST00878,2025-01-09,Google Ads,USA,25-34,Female
CUST00879,2024-02-17,Google Ads,UK,18-24,Female
CUST00880,2024-06-11,Influencer,UAE,18-24,Female
CUST00881,2024-06-16,Influencer,Saudi Arabia,25-34,Female
CUST00882,2025-01-19,Influencer,Qatar,25-34,Female
CUST00883,2024-02-13,Meta Ads,Saudi Arabia,25-34,Female
CUST00884,2024-04-04,Google Ads,UK,35-44,Female
CUST00885,2025-04-09,Organic/SEO,UAE,25-34,Male
CUST00886,2024-05-19,Email/Referral,UAE,25-34,Female
CUST00887,2025-01-05,Meta Ads,UAE,18-24,Female
CUST00888,2024-06-19,Organic/SEO,UAE,35-44,Female
